1.8571428571428572,3.6,4.75,2,0,1.22966,0.255528,0.6202216319944538,0.3033833802617972,0.07639497968517169,-1.0,-1.0,-1.0,1.0,71,0,1.7142857142857142,1.8,1.1428571428571428,1.4,1.25,1.2857142857142858,0.8571428571428571,1.3372722857142858,0.7117901428571428,1.431573857142857,1.4451652857142858,0.29254892733561194,-0.34525054947102873
2.7,3.2,2.888888888888889,0,1,0.839028,1.03499,0.2880686592572842,0.31867581002316403,0.3932555293839863,-1.0,-1.0,-1.0,1.0,72,2,0.5714285714285714,0.2,0.8571428571428571,1.0,1.25,1.1428571428571428,1.0,0.8573561428571429,1.0898455714285713,0.9870527142857144,1.6898938571428572,-0.22036115695393882,0.15516887780761726
2.2,3.4,3.6,1,1,0.741506,0.913291,0.27946490556127634,0.3441759788339109,0.3763591152720157,-1.0,-1.0,-1.0,1.0,73,1,1.0,1.4,1.2857142857142858,1.4,1.25,1.2857142857142858,0.7142857142857143,0.8082972857142857,0.9224431428571428,1.1375527142857143,0.9613485714285714,-0.6456054890543621,-0.2913199737141927
1.2222222222222223,7.0,15.0,6,1,3.3346,0.980279,0.8184318335302125,0.10877780899187839,0.07260264599394424,-1.0,-1.0,-1.0,1.0,74,0,2.142857142857143,1.8,0.42857142857142855,0.4,1.25,1.8571428571428572,0.7142857142857143,2.1243814285714286,0.6713509142857143,0.8438654285714285,1.5962971428571429,0.926215370377604,-0.34083392668457035
2.375,3.5,3.2,1,2,1.18074,2.24168,0.19073848464004817,0.1960660530431136,0.613191150691531,-1.0,-1.0,-1.0,1.0,75,2,1.2857142857142858,1.2,1.7142857142857142,1.2,1.25,1.5714285714285714,2.142857142857143,1.415677857142857,1.114696,1.555735857142857,1.4550477142857143,0.027594808658854164,-0.1895656560384115
3.2,3.4,2.375,2,2,1.08401,1.93656,0.20865942289510553,0.2192125867627031,0.5721270057174547,-1.0,-1.0,-1.0,1.0,76,1,0.2857142857142857,0.4,1.8571428571428572,2.0,1.25,0.8571428571428571,2.142857142857143,0.779224,1.1535208571428572,1.656405,1.5548994285714284,-0.17901845105794273,0.26169740606689457
1.75,3.888888888888889,5.0,1,3,0.520175,1.58246,0.11908093478649917,0.2453404109891679,0.6355785338618529,-1.0,-1.0,-1.0,1.0,77,2,1.1428571428571428,1.4,1.2857142857142858,1.6,1.25,1.5714285714285714,1.4285714285714286,1.2091287142857143,1.464537142857143,1.3617442857142856,1.068072857142857,0.12828225471028648,0.5197555753743489
3.111111111111111,3.4,2.4444444444444446,1,1,1.20063,1.30844,0.33987020131144574,0.26898228836320287,0.3911474883174222,-1.0,-1.0,-1.0,1.0,78,1,1.7142857142857142,1.6,1.5714285714285714,1.0,1.25,1.5714285714285714,1.0,1.2187094285714284,1.2925414285714285,1.142151142857143,0.828717,0.274663698038737,0.3742617365681966
2.75,3.2857142857142856,2.8,2,2,0.774806,1.18142,0.2416204444412181,0.30360724591459076,0.45477230438540456,-1.0,-1.0,-1.0,1.0,79,1,1.2857142857142858,1.0,1.7142857142857142,2.2,1.25,1.1428571428571428,1.2857142857142858,1.1947502857142855,1.5791642857142858,1.0727821428571427,1.051033142857143,-0.11822524275716148,0.5072334886555989
2.0,3.8,3.8,3,0,2.16952,1.03953,0.6310929818272752,0.19771697356780868,0.1711869377930272,-1.0,-1.0,-1.0,1.0,80,0,1.8571428571428572,2.0,2.2857142857142856,2.0,1.25,1.4285714285714286,1.7142857142857142,2.380356,1.2953025714285715,0.9241802,0.8568271428571429,1.2271734762207032,0.46969565174560546
