4.0,3.4,2.1,1,2,0.709602,1.30264,0.20326708553620992,0.2889139673144042,0.5078189320770566,-1.0,-1.0,-1.0,1.0,121,2,-0.05604419182613363,-0.3702212596342893,-0.18166889105059858,-0.429409187941672,-0.10542804268311529,-0.6666666666666667,-0.20000000000000018,1.3333333333333333,1.4,2.0,1.6,1.25,0.9166666666666666,1.4166666666666667,0.8770884166666666,1.0740058333333333,1.0348486666666667,0.8887195,-0.42004872521898157,-0.3146206825358663
2.3,3.25,3.5,2,2,1.12409,1.58509,0.26995942546141827,0.24980150251791802,0.4802389465076455,-1.0,-1.0,-1.0,1.0,122,1,0.13533076198309146,0.44568986127532795,0.2990449410187453,0.30486871162013196,0.09250945578209885,0.41666666666666663,0.6000000000000001,1.0833333333333333,0.8,0.6666666666666666,0.2,1.25,1.0,1.0,1.0028168333333332,0.7316329166666667,1.17046375,1.4937440833333329,-0.4787318355429338,-0.5712412913250327
1.6666666666666665,3.8,6.0,0,1,0.709485,1.19495,0.2195535273119037,0.30454694740161964,0.47589951936864233,-1.0,-1.0,-1.0,1.0,123,2,0.18009941687038378,0.0864622480129491,0.3373495884331897,0.31091384321209226,0.16742255015562998,0.3333333333333335,0.20000000000000018,1.6666666666666667,2.2,1.3333333333333333,2.0,1.25,1.5833333333333333,0.8333333333333334,1.4215833333333334,1.0504749166666667,1.0397686666666666,1.373437,-0.022151422105450402,-0.1895739722610804
6.5,4.333333333333334,1.5555555555555556,2,1,0.332888,1.32839,0.09185708997337917,0.28360379383030904,0.6245390975997123,-1.0,-1.0,-1.0,1.0,124,0,-0.44345508090942687,-0.3363699668085105,-0.8680800015285015,-0.7400206658126274,-1.620374500177785,-0.9999999999999998,-1.4000000000000001,1.1666666666666667,1.2,2.1666666666666665,2.6,1.25,0.8333333333333334,1.8333333333333333,0.8422968333333332,2.3561876666666666,1.3148961666666668,0.7755748666666665,-0.3561252675204497,1.2642492326573351
2.875,3.6,2.5,0,3,0.372387,3.27478,0.01995623439958643,0.06896215087977246,0.9109221726776794,-1.0,-1.0,-1.0,1.0,125,2,-0.17050876473324372,-0.9246804669115837,-0.46096373427214926,-0.481801136231989,-0.641404076383171,-1.25,-1.2000000000000002,0.8333333333333334,1.4,2.0833333333333335,2.6,1.25,1.0833333333333333,2.0833333333333335,0.9259412000000001,1.4328519166666667,1.6546325,1.1716834166666668,-0.35015393662863975,0.2912501397545313
1.7,3.8,5.75,4,0,2.83068,0.322061,0.8840640684979125,0.09152833873559893,0.0243661374288992,-1.0,-1.0,-1.0,1.0,126,0,0.1051119607821347,0.6589796808786903,0.15370042354009758,0.5313667703957012,0.48052359090107516,1.0,0.8,1.4166666666666667,1.0,0.4166666666666667,0.2,1.25,1.6666666666666667,0.8333333333333334,1.1828948333333333,0.76999825,1.2622895833333334,1.13276575,0.038260704763631526,-0.44226288613744363
1.4,5.25,8.5,1,0,2.16487,0.202798,0.8345413890324226,0.13957675777402398,0.025878813753294358,-1.0,-1.0,-1.0,1.0,127,0,0.07804620553942954,-0.22517157984263192,0.0497982272425716,-1.1102230246251565E-16,-0.12890551923741433,-0.08333333333333337,0.0,0.9166666666666666,0.6,1.0,0.6,1.25,1.3333333333333333,1.3333333333333333,1.0925506666666667,1.3197379166666667,1.1956763333333331,1.5458887500000003,-0.14867201507223804,-0.01976649583482369
1.8333333333333335,3.6,5.0,1,4,1.08612,2.61697,0.1353370930197398,0.16333978055922896,0.7013035062362675,-1.0,-1.0,-1.0,1.0,128,2,0.14829229161353297,0.5257508814287886,0.4709969711540196,0.6603580674733315,0.561996946393159,0.7499999999999998,1.0000000000000002,2.1666666666666665,2.2,1.4166666666666667,1.2,1.25,2.1666666666666665,1.0833333333333333,2.1728973333333337,1.2292514166666666,0.7341522500000001,0.8947291666666666,0.6828695858960954,0.12087263950293639
1.625,4.2,6.0,4,1,3.22353,0.818937,0.8342119567414873,0.10509758780126056,0.060552257861685554,-1.0,-1.0,-1.0,1.0,129,0,0.10286454006119072,0.05888192025187733,0.28886868041437735,0.14912138408925077,0.4207164244383782,0.0,0.19999999999999996,1.75,1.8,1.75,1.6,1.25,1.6666666666666667,1.9166666666666667,1.4619456666666668,1.2285665000000001,0.9734910000000001,1.3441853333333331,0.3071958102086916,-0.11352061422968662
1.5333333333333332,4.5,6.5,0,1,0.696183,1.30739,0.19870504425368846,0.28849696761215476,0.5127979724614861,-1.0,-1.0,-1.0,1.0,130,2,0.1377938708728319,0.637060596995954,0.24022960342625688,0.5175470451411981,0.15797448498150615,1.0833333333333333,0.5999999999999999,1.5833333333333333,1.4,0.5,0.8,1.25,1.1666666666666667,1.0833333333333333,1.0784759166666664,0.8610845833333333,1.410521583333333,1.7008145833333332,-0.2456564133348134,-0.40363089831631954
