2.75,3.3,2.8,0,0,1.92702,0.230358,0.7902202515641338,0.17293699982894944,0.03684181445310964,0.3102,0.2559,0.4339,1.0,3657,1,0.36363636363636365,-0.20467221273244363,-1.159016419399275,2.0843294285714284,2.437824285714286,0.6924935152018228,0.7838037774007164,1.8571428571428572,3.0,1.7142857142857142,2.7142857142857144,1.6,2.6,1.3251241428571425,0.7442742857142858
3.1,3.3,2.5,1,1,0.70219,0.835192,0.2810460452169406,0.36070231178160234,0.35825164287412375,0.4492,0.2828,0.268,1.0,3658,1,0.3225806451612903,0.2036456121155208,0.37035208137869746,0.5892517142857142,0.9003718571428571,-0.6556477924519857,-0.22364561551106774,1.0,1.0,1.7142857142857142,1.0,1.8,1.4,1.3604027142857142,1.2532471428571428
8.0,4.75,1.44,2,1,1.51873,0.651919,0.5826621430045167,0.25830134500767576,0.15903643407208679,0.1498,0.2108,0.6394,1.0,3659,0,0.125,-0.38162194474567723,-1.0469798657718121,1.021854,1.0960120000000002,-0.21425998443196617,-0.007514084008789085,0.0,1.7142857142857142,0.0,1.8571428571428572,0.0,2.0,2.328178857142857,0.779536
1.13,11.0,21.0,7,2,4.45388,0.681236,0.9367307656822438,0.04284390169659056,0.0182108797725325,0.8492,0.1146,0.0362,1.0,3660,0,0.8849557522123894,0.4572407980391171,1.2370551201336246,2.5871785714285713,0.9494572857142857,1.5571905090250655,0.11444379488932299,3.142857142857143,1.0,2.7142857142857144,1.1428571428571428,3.0,1.0,0.6118748571428572,1.5220565714285716
2.0,3.4,4.333333333333334,2,0,1.65446,0.596086,0.6317140540975056,0.23781993499254866,0.13046581869773247,0.5134,0.299,0.1876,1.0,3661,0,0.5,-0.03831132980216356,-0.6711939865148242,0.714805,0.724074857142857,-0.5060158018391927,-0.707138940991211,0.42857142857142855,0.7142857142857143,0.7142857142857143,1.2857142857142858,0.8,0.6,1.5153865714285715,1.016983142857143
1.22,7.5,13.0,1,0,1.95684,0.17504,0.8104499081257605,0.1628540520832485,0.026694946761534836,0.806,0.1425,0.0515,1.0,3662,0,0.819672131147541,0.30850637717760154,1.3778039968992097,1.6838014285714287,0.759582,0.37188337275390626,-0.41283054457600915,2.0,0.5714285714285714,2.0,0.5714285714285714,2.2,0.8,0.6169758571428571,1.6135348571428572
4.75,4.2,1.73,2,1,0.873011,0.988468,0.30817573983065966,0.32142779879940636,0.37039646045448277,0.2227,0.2252,0.5521,1.0,3663,0,0.21052631578947367,-0.30573880280982024,-0.02419354838709742,1.2713945714285713,1.7791794285714284,0.06842678155110674,0.7078891681559245,1.5714285714285714,1.5714285714285714,1.7142857142857142,1.8571428571428572,1.6,2.0,1.5120028571428572,1.1585698571428569
3.2,3.1,2.55,1,1,1.05884,0.694013,0.4370681523823118,0.3259835530408943,0.2369482929966647,0.2978,0.2936,0.4087,1.0,3664,1,0.3125,0.09927578215527166,0.17433658309754796,0.5023580000000001,1.0008627142857143,-0.741551364888509,0.031630402237955796,0.7142857142857143,0.5714285714285714,1.0,1.0,1.4,0.6,1.448954,1.1512307142857146
1.85,3.6,4.75,2,2,0.953278,0.950997,0.34171494083292764,0.31778895926152917,0.340496098939566,0.4999,0.2854,0.2146,1.0,3665,1,0.5405405405405405,0.10573848937075248,-0.20072305490698206,1.0441235714285715,1.3872917142857144,-0.2662302850423177,-0.13844330303141272,0.7142857142857143,1.0,1.1428571428571428,1.4285714285714286,0.8,2.0,1.293995142857143,1.0690408571428571
2.0,3.4,4.333333333333334,1,1,0.964277,0.155254,0.563918298069236,0.3771260926207624,0.058955608753992673,0.5163,0.272,0.2118,1.0,3666,1,0.5,-0.008334756918698893,-0.3989902301488427,1.115559,1.0094802857142857,-0.21927568270670575,-0.2134835815999348,1.2857142857142858,0.8571428571428571,0.7142857142857143,1.2857142857142858,0.4,0.6,1.387179142857143,0.9502441428571429
1.8,3.6,5.25,0,3,0.569111,1.22228,0.1728096644106076,0.30448450203377025,0.5227058260062948,0.5538,0.27,0.1763,1.0,3667,2,0.5555555555555556,-0.03692536047802175,-0.03273048659474087,0.892224375,0.5719182500000001,-0.29903689020472934,-0.5792612022378104,1.0,0.75,1.0,1.0,1.6,1.4,1.184365,1.354586375
1.3599999999999999,5.25,9.5,4,2,1.78315,1.79693,0.38719755348877405,0.22000983839668778,0.39279173356881136,0.7637,0.1607,0.0756,1.0,3674,0,0.7352941176470589,0.2292147321983471,-0.5143584241910131,1.0405003750000001,1.2215966249999999,-0.42470052729230606,-0.02006962812238417,1.625,1.625,1.625,1.875,1.4,2.0,0.8719352499999999,1.446561
10.0,4.75,1.3900000000000001,2,1,1.26744,0.807135,0.47206039588752097,0.29093929132614776,0.2370003015180104,0.0884,0.1954,0.7162,1.0,3668,0,0.1,-0.39848446074088173,-1.0235814489383512,0.7080762499999999,2.1618910000000002,-0.7601793486005511,0.31416129733625164,0.625,2.625,1.125,2.5,0.4,2.2,1.0966677500000002,0.8921175
1.11,11.0,26.0,3,0,2.95695,0.14859,0.9243429849509438,0.06675889748109781,0.00883569417647245,0.8536,0.113,0.0334,1.0,3669,0,0.9009009009009008,0.32933435532775235,0.6960036960036959,2.82051625,0.6033689999999999,1.9008487389116562,-0.629500130053275,3.625,1.0,2.75,1.625,3.0,1.8,0.620545,1.294751375
1.9,3.6,4.5,1,0,0.270313,0.566845,0.14449076565158456,0.5018000977117201,0.3537091366353298,0.44,0.2816,0.2784,1.0,3670,0,0.5263157894736842,0.11655597341385082,0.7959786207237329,1.332754875,1.0839635,-0.1895820129878453,0.02410351167602534,1.125,0.25,1.375,0.375,1.6,0.6,1.0545705,2.118646375
2.1399999999999997,3.5,3.6,1,2,1.60117,0.357172,0.6874787758188926,0.23406763608464562,0.0784534518537512,0.4984,0.26,0.2416,1.0,3671,2,0.4672897196261683,-0.04241347205639556,0.03783451986897435,0.915929625,0.68651425,0.10317313188127794,-0.4201068727177211,1.125,0.5,1.0,0.5,0.8,0.8,1.8885345000000002,1.656448
2.8899999999999997,3.25,2.7,1,2,0.559618,1.80814,0.10815589139607468,0.2153411533286379,0.6765024703228001,0.3762,0.2901,0.3337,1.0,3672,2,0.34602076124567477,0.08578529240602872,0.23114658308005198,0.832261875,1.09664875,-0.22014263709368026,-0.16094854774431502,0.625,1.25,1.0,0.75,0.8,0.6,1.400474,1.2331885
1.83,3.39,5.25,1,0,2.02288,0.504128,0.734157848386871,0.1846550562363761,0.08118556269643702,0.5021,0.2883,0.2096,1.0,3673,0,0.5464480874316939,0.20397746473725586,-0.09257177781368342,1.032767875,0.902702,-0.22861342806745258,-0.46809397191423685,0.875,0.875,1.125,1.25,0.8,0.6,1.251120375,0.95199825
4.75,3.89,1.8,2,5,0.810989,3.86029,0.03750963222695242,0.07135332443554285,0.8904596860071813,0.2793,0.2452,0.4754,1.0,3675,2,0.21052631578947367,-0.3005409016588887,-0.6717319015758696,0.9625065,1.6803404999999998,-0.16501244832153317,0.40003316183122906,0.625,1.5,1.0,1.625,0.8,2.0,1.1396818750000002,1.1228749999999998
2.2,3.6,3.39,4,1,2.62043,0.667771,0.790786748612602,0.1374015644815604,0.07179181775973859,0.4903,0.253,0.2566,1.0,3676,0,0.45454545454545453,0.08133933855250852,1.039817824149152,1.7179312500000001,2.06466575,0.36473881527971536,0.8150565649727957,1.875,1.625,2.125,1.625,2.6,1.2,0.5617338749999999,1.1882783749999999
2.1,3.39,3.89,1,0,0.943496,1.08708,0.31037698403438146,0.3045864717694866,0.38503654166662665,0.4432,0.2717,0.2852,1.0,3677,0,0.47619047619047616,-0.02656807187322574,-0.18706706314004062,2.0113625555555554,1.818208888888889,0.1632377855021887,0.6315920177097865,2.4444444444444446,2.111111111111111,2.2222222222222223,2.2222222222222223,2.0,2.6,0.93382,0.5735157777777777
1.19,8.0,15.0,2,1,2.37777,0.8355,0.7164734195010061,0.16976214591738234,0.11375671660455838,0.7642,0.161,0.0748,1.0,3678,0,0.8403361344537815,0.28875937188757206,0.7492530545150989,1.9225571111111108,0.8019681111111111,0.9801769026234218,-0.3334996028202602,1.8888888888888888,0.6666666666666666,1.7777777777777777,0.8888888888888888,2.0,0.8,1.0882209999999999,1.4457702222222222
2.54,3.2,3.1,2,2,2.15555,0.742845,0.6988444638172927,0.1856363123895379,0.11551631307363194,0.4416,0.2749,0.2835,1.0,3679,1,0.39370078740157477,-0.06844129170610103,-0.4799201696587516,1.026505888888889,0.8563228888888889,-0.103853741242981,-0.42064651140354703,0.2222222222222222,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.6,1.0,1.9132760000000002,1.1885777777777777
12.0,6.25,1.28,2,3,1.11852,2.77085,0.1273970466727404,0.1536264432145838,0.7189426384052802,0.0899,0.1713,0.7388,1.0,3680,2,0.08333333333333333,-0.63074851804347,-1.0094895398174843,0.858416,2.8356755555555555,-0.5378185726856777,1.8411862104337422,0.7777777777777778,3.5555555555555554,1.1111111111111112,2.7777777777777777,0.6,3.0,1.070985111111111,0.5681055555555555
2.0,3.6,4.0,0,1,1.13448,0.778883,0.4393380563793975,0.3097709221442624,0.2508910180810124,0.4556,0.258,0.2864,1.0,3681,2,0.5,0.0743150081462165,0.8982377455721252,1.2855225555555554,0.9920674444444444,0.21619646640821186,0.06356034891095846,1.6666666666666667,1.1111111111111112,1.6666666666666667,0.8888888888888888,1.4,0.6,1.4839597777777778,1.7183831111111114
1.25,6.5,14.0,3,0,1.3631,0.0554802,0.7249469531493293,0.26069557994404624,0.014357442356971974,0.8162,0.1399,0.0439,1.0,3682,0,0.8,0.2175661017677264,-0.19662145138922027,1.909455222222222,0.7702277777777776,0.6378017049795968,-0.47630388645041344,1.5555555555555556,0.7777777777777778,1.4444444444444444,1.3333333333333333,1.2,1.0,1.347406333333333,1.0644974444444446
6.5,4.333333333333334,1.5699999999999998,0,1,0.455055,1.78362,0.08769008748727021,0.21233558720591664,0.6999739043208644,0.1876,0.2217,0.5907,1.0,3683,2,0.15384615384615385,-0.2760419099120055,-0.4663453472924384,0.6499206666666667,1.123017,-0.6979207795382909,-0.23437814546922953,0.6666666666666666,1.8888888888888888,0.7777777777777778,1.7777777777777777,1.4,1.4,1.6503059999999998,0.9747124444444444
3.39,3.25,2.35,1,1,1.50533,0.54364,0.6094853918110047,0.2579560420689404,0.13255849520596316,0.3287,0.3074,0.364,1.0,3684,1,0.2949852507374631,-0.08862001620848847,-0.002149589965713905,0.6441806666666667,1.1427803333333333,-0.4249671516783578,0.09626036644941052,1.0,0.8888888888888888,1.2222222222222223,1.3333333333333333,1.4,1.4,1.2673113333333332,1.1681212222222221
2.04,3.5,3.89,2,0,1.36768,0.575236,0.5634514959287505,0.2802065359731412,0.15634194264552706,0.4678,0.2615,0.2707,1.0,3685,0,0.49019607843137253,0.03830252685189972,0.1675288636130049,1.1757033333333333,0.9456712222222223,-0.018794910808236254,-0.20173083624114985,1.3333333333333333,0.7777777777777778,1.0,0.8888888888888888,1.2,0.8,1.1583473333333334,1.4419716666666669
3.2,3.1,2.54,1,0,1.0271,0.516369,0.47461723871224987,0.34285723434014526,0.1825255258278532,0.4666,0.2947,0.2387,1.0,3686,0,0.3125,0.13830966347027207,-0.34705312834290414,0.5528379999999999,1.2147057777777777,-0.5901138475399562,-0.6042698534908839,0.8888888888888888,1.1111111111111112,1.4444444444444444,1.5555555555555556,1.2,1.6,1.479440111111111,1.000378777777778
2.62,3.29,2.8899999999999997,2,2,1.22988,1.39563,0.3307107456418326,0.26133684965274817,0.40795236500738735,0.4056,0.2713,0.3231,1.0,3687,1,0.38167938931297707,-0.04564348543957575,-0.35299792488294435,0.970749,1.194901,-0.12859893276122558,-0.03266909977284391,1.1,1.4,1.1,1.2,1.2,1.6,1.6599928000000002,1.1000362000000001
2.8899999999999997,3.0,2.87,1,0,0.260436,0.382005,0.16409674735643923,0.5795738094627877,0.2563294431807588,0.3537,0.3241,0.3222,1.0,3688,0,0.34602076124567477,0.06188353569659544,0.31136059036942254,0.6987530199999998,0.8844264,-0.6802094481711434,-0.2657603184031472,0.7,0.9,1.2,1.0,0.8,0.4,1.0943577000000002,1.2409716
1.85,3.6,4.75,0,1,0.676091,1.28703,0.19578937876421704,0.2918830602204148,0.5123275477905029,0.4507,0.2915,0.2578,1.0,3689,2,0.5405405405405405,0.012452878736476158,0.5661518177876388,1.1448721,0.6304341,-0.6939701678959407,-0.6533549457648293,1.0,0.6,1.4,0.7,1.0,0.8,1.0030509000000003,1.6636374
1.6600000000000001,3.7,6.5,0,1,0.789259,0.137743,0.49846364285972655,0.43989526886383035,0.061641088217392837,0.4567,0.2961,0.2472,1.0,3690,2,0.6024096385542168,-0.033895031921829855,-0.04639725627668789,1.0828662999999998,0.6002641999999999,-0.1087225584962754,-0.4359050800994117,0.9,0.9,1.3,1.6,1.0,1.6,1.2018421,1.383133
2.6,3.0,3.25,0,1,1.24557,0.874927,0.4486516969582542,0.29093990714783363,0.26040838643941683,0.459,0.3049,0.2361,1.0,3691,2,0.3846153846153846,-0.07719149692312577,-0.357431041560725,0.8053212999999999,0.7302956,-0.31330495211519516,-0.2344231693143239,0.7,1.0,0.8,1.2,0.6,1.6,1.5389702,1.1949442
6.5,4.5,1.53,1,4,1.13045,2.8773,0.12067037818430287,0.14676441059981754,0.7325168611816357,0.1897,0.217,0.5933,1.0,3692,2,0.15384615384615385,-0.2590719332351217,-0.2835553473098512,0.8449750999999999,1.8548196999999997,-0.6080926335526603,0.5530019176235864,1.0,1.7,0.9,1.6,1.0,1.6,1.285275,1.2182137199999998
1.33,5.5,10.5,1,0,0.991813,1.10222,0.32192895914334324,0.2994372241172087,0.3786338135424837,0.8118,0.141,0.0472,1.0,3693,0,0.7518796992481203,0.39979508923181495,1.4229102231464799,1.7450960000000002,1.1394103000000002,0.5120090132823398,0.16385274962331978,1.9,0.4,2.0,0.4,2.4,0.8,0.6105137999999999,1.7962329000000001
1.3900000000000001,5.5,7.5,3,1,1.38911,0.340407,0.6390566486395711,0.271677518867615,0.0892658024179559,0.667,0.185,0.1481,1.0,3694,0,0.7194244604316546,0.19350418147814175,0.3133152060456954,2.8291929999999996,1.9680783999999996,1.8058558800475288,0.9681326214120107,3.5,1.9,2.8,1.9,3.0,2.4,0.623147,1.0629488999999999
