1.8571428571428572,3.6,4.75,2,0,1.0,71,0,1.7142857142857142,1.8,1.1428571428571428,1.4,1.25,1.2857142857142858,0.8571428571428571,1.3372722857142858,0.7117901428571428,1.431573857142857,1.4451652857142858,0.29254892733561194,-0.34525054947102873
2.7,3.2,2.888888888888889,0,1,1.0,72,2,0.5714285714285714,0.2,0.8571428571428571,1.0,1.25,1.1428571428571428,1.0,0.8573561428571429,1.0898455714285713,0.9870527142857144,1.6898938571428572,-0.22036115695393882,0.15516887780761726
2.2,3.4,3.6,1,1,1.0,73,1,1.0,1.4,1.2857142857142858,1.4,1.25,1.2857142857142858,0.7142857142857143,0.8082972857142857,0.9224431428571428,1.1375527142857143,0.9613485714285714,-0.6456054890543621,-0.2913199737141927
1.2222222222222223,7.0,15.0,6,1,1.0,74,0,2.142857142857143,1.8,0.42857142857142855,0.4,1.25,1.8571428571428572,0.7142857142857143,2.1243814285714286,0.6713509142857143,0.8438654285714285,1.5962971428571429,0.926215370377604,-0.34083392668457035
2.375,3.5,3.2,1,2,1.0,75,2,1.2857142857142858,1.2,1.7142857142857142,1.2,1.25,1.5714285714285714,2.142857142857143,1.415677857142857,1.114696,1.555735857142857,1.4550477142857143,0.027594808658854164,-0.1895656560384115
3.2,3.4,2.375,2,2,1.0,76,1,0.2857142857142857,0.4,1.8571428571428572,2.0,1.25,0.8571428571428571,2.142857142857143,0.779224,1.1535208571428572,1.656405,1.5548994285714284,-0.17901845105794273,0.26169740606689457
1.75,3.888888888888889,5.0,1,3,1.0,77,2,1.1428571428571428,1.4,1.2857142857142858,1.6,1.25,1.5714285714285714,1.4285714285714286,1.2091287142857143,1.464537142857143,1.3617442857142856,1.068072857142857,0.12828225471028648,0.5197555753743489
3.111111111111111,3.4,2.4444444444444446,1,1,1.0,78,1,1.7142857142857142,1.6,1.5714285714285714,1.0,1.25,1.5714285714285714,1.0,1.2187094285714284,1.2925414285714285,1.142151142857143,0.828717,0.274663698038737,0.3742617365681966
2.75,3.2857142857142856,2.8,2,2,1.0,79,1,1.2857142857142858,1.0,1.7142857142857142,2.2,1.25,1.1428571428571428,1.2857142857142858,1.1947502857142855,1.5791642857142858,1.0727821428571427,1.051033142857143,-0.11822524275716148,0.5072334886555989
2.0,3.8,3.8,3,0,1.0,80,0,1.8571428571428572,2.0,2.2857142857142856,2.0,1.25,1.4285714285714286,1.7142857142857142,2.380356,1.2953025714285715,0.9241802,0.8568271428571429,1.2271734762207032,0.46969565174560546
2.25,3.5,3.4,0,0,1.0,81,1,1.625,2.2,1.5,1.0,1.25,1.375,1.0,1.52944625,1.29452875,1.0165047500000002,0.8752061250000001,0.4075845807774135,0.32226851671186174
1.75,3.888888888888889,5.0,2,2,1.0,82,1,1.5,2.0,1.875,1.6,1.25,1.625,2.125,1.4792775,1.255569,0.9995856249999999,1.4207592500000001,0.44499561010219024,0.02931179368547715
2.1,3.4,4.0,1,0,1.0,83,0,1.0,1.4,0.375,0.4,1.25,0.75,1.0,0.654757375,0.81732225,1.418227125,1.691424375,-0.5529493763889858,-0.2519861954363142
1.3333333333333333,5.75,10.0,2,0,1.0,84,0,1.0,0.8,0.5,0.2,1.25,1.5,1.0,1.1230095,0.855065125,1.3893337499999998,0.993044875,-0.04076277325299939,-0.3779873320011684
2.0,3.75,4.0,1,3,1.0,85,2,1.875,1.8,1.75,2.2,1.25,1.375,2.125,1.3238207499999999,1.2514007500000002,1.2845681249999998,1.4960382499999998,0.1655353740731375,0.26631180455017095
3.25,3.4,2.375,0,3,1.0,86,2,1.625,1.8,2.0,1.8,1.25,1.5,1.5,1.2164495,1.263331,1.1629372500000001,1.02091375,0.2989760235290528,0.3811091888092041
1.3333333333333333,5.5,11.0,5,1,1.0,87,0,2.25,1.8,1.0,1.0,1.25,2.375,1.25,2.27565875,0.799948375,0.8609171250000001,1.1095199999999998,1.1292372420689172,-0.5391647596479144
7.0,4.6,1.5,0,3,1.0,88,2,1.25,1.4,2.0,2.4,1.25,0.75,1.625,0.921299125,2.3540015,0.9338682500000001,0.938598925,-0.2745554088570731,1.2485533214512414
2.4,3.5,3.111111111111111,6,2,1.0,89,0,0.375,0.2,1.125,1.0,1.25,0.75,1.5,0.709966925,1.386310625,1.813585,1.641478875,-0.2215220521562849,-0.047880822077287985
1.8571428571428572,3.6,4.75,0,1,1.0,90,2,1.25,1.0,1.125,1.4,1.25,1.25,1.0,1.14225725,1.082988625,1.086361875,1.5835356250000001,-0.15772571778215688,0.12836097978428437
3.0,3.25,2.625,1,2,1.0,91,2,0.4444444444444444,0.0,1.1111111111111112,0.4,1.25,0.8888888888888888,1.1111111111111112,0.8484852222222222,1.0692829999999998,1.0192343333333334,1.064296111111111,-0.43186243650087625,-0.39280594458661766
2.1,3.6,3.75,1,0,1.0,92,0,1.7777777777777777,1.6,1.6666666666666667,1.2,1.25,2.111111111111111,1.3333333333333333,1.4256702222222222,1.212589333333333,1.4258615555555556,1.4489005555555554,0.4687074390141079,-0.16917353194514684
4.2,3.8,1.9090909090909092,2,1,1.0,93,0,1.8888888888888888,2.2,1.2222222222222223,1.4,1.25,2.2222222222222223,1.5555555555555556,1.4194184444444446,1.1347584444444445,1.3656715555555552,1.3233906666666664,0.5694818221626283,0.02835420131025045
1.9090909090909092,3.6,4.5,0,1,1.0,94,2,1.0,1.0,1.2222222222222223,1.4,1.25,1.5555555555555556,0.7777777777777778,1.3816038888888889,0.8128743333333333,1.7089767777777778,1.3338100000000002,-0.153319366557966,-0.3181156260417394
2.0,3.4,4.2,0,2,1.0,95,2,1.3333333333333333,2.0,1.1111111111111112,1.4,1.25,1.0,0.6666666666666666,1.0612976666666667,0.8472426666666667,1.4615304444444446,1.129045111111111,0.04662276608821328,-0.37686853789280483
1.4,5.25,8.0,2,1,1.0,96,0,2.111111111111111,2.4,1.4444444444444444,1.6,1.25,1.7777777777777777,1.3333333333333333,2.391385777777778,1.1538947777777777,0.8626202666666667,1.1980031111111111,1.375562928588431,0.13236783014678954
2.625,3.2857142857142856,2.888888888888889,3,0,1.0,97,0,0.3333333333333333,0.2,0.6666666666666666,0.8,1.25,0.8888888888888888,1.3333333333333333,0.7996723333333333,0.8809661555555556,1.734356111111111,1.7614033333333332,-0.37892817782723565,-0.014271257867213727
3.5,3.5,2.2,1,5,1.0,98,2,0.8888888888888888,0.8,1.5555555555555556,2.2,1.25,1.2222222222222223,1.2222222222222223,0.7302902222222223,1.4246442222222222,1.5098777777777777,0.9831033333333336,-0.5763466009859359,0.23344390433306011
2.625,3.2857142857142856,2.888888888888889,0,0,1.0,99,1,2.111111111111111,2.4,2.3333333333333335,1.8,1.25,1.6666666666666667,2.6666666666666665,1.287242,2.5464455555555556,0.9800852222222223,0.7844846666666667,0.36473007910690297,1.7477329315516879
2.1,3.5,3.75,1,1,1.0,100,1,1.4444444444444444,1.2,1.4444444444444444,1.6,1.25,0.8888888888888888,1.6666666666666667,1.2302357777777777,1.4778777777777778,0.8430974444444446,1.1981294444444446,0.16654820003389625,0.34522689507664267
2.1,3.5,3.75,1,3,1.0,101,2,1.1,1.4,1.4,1.4,1.25,1.5,0.9,1.1348426,1.1754944999999999,1.2683356,0.9151707,-0.036252237906200975,-0.003915461085688965
4.333333333333334,3.6,2.0,0,0,1.0,102,1,1.5,1.2,2.0,2.0,1.25,1.2,1.5,1.1153311999999997,1.1976932,1.4375125,0.9131484999999999,-0.42334353784774903,0.17536489266351052
1.2857142857142856,6.0,12.0,2,1,1.0,103,0,2.2,1.4,0.9,0.4,1.25,2.4,1.4,2.3228728,1.3466714999999998,0.7452116,1.6835151,1.1434578931082102,-0.19037202491847452
2.4,3.2857142857142856,3.25,0,0,1.0,104,1,0.6,0.8,1.2,2.0,1.25,1.2,0.9,0.9346135400000002,1.0400111,1.7471149999999998,1.4194074,-0.08993247117818803,-0.03518620321161781
4.75,3.8,1.8,0,3,1.0,105,2,1.3,1.0,2.2,2.4,1.25,1.2,1.8,1.1367076999999999,2.4080012,1.0673825,0.8136607399999999,-0.11353054177329658,1.3715564186635454
2.5555555555555554,3.4,3.0,2,0,1.0,106,0,1.3,1.4,2.0,2.2,1.25,0.8,2.2,0.8665483999999999,1.3547606,1.1009838,1.3426643999999999,-0.38795901453071474,0.28947369995530464
