9894,2,16.66666666666666,3
10018,2,12.5,4
10642,2,14.28571428571428,3.5
11324,2,13.15789473684211,3.8
11325,2,14.28571428571428,3.5
9761,0,17.42160278745644,2.87
11743,2,12.5,4
11837,0,15.38461538461539,3.25
